game_id,player_id,player_name,period,shot_clock,dribbles,touch_time,shot_distance,shot_value,shot_zone,defender_distance,pressure_level,shot_result,shot_made,points
21400071,201143,al horford,4,5.8,0,0.5,4.3,2,Paint,3.0,Tight,made,1,2
21400071,201143,al horford,4,7.5,0,0.8,3.8,2,Paint,2.5,Tight,made,1,2
21400071,201143,al horford,4,6.6,1,2.6,5.2,2,Paint,6.9,Very Open,made,1,2
21400071,201143,al horford,5,20.6,0,0.8,18.2,2,Mid-Range,7.2,Very Open,missed,0,0
21400071,201143,al horford,6,3.2,0,0.8,20.3,2,Mid-Range,5.6,Open,made,1,2
21400071,201143,al horford,6,9.9,0,1.9,20.3,2,Mid-Range,5.4,Open,made,1,2
21400064,201143,al horford,1,12.0,0,1.1,7.8,2,Paint,4.0,Tight,missed,0,0
21400064,201143,al horford,1,12.6,1,1.4,0.7,2,Paint,1.3,Very Tight,missed,0,0
21400064,201143,al horford,1,23.8,2,1.7,4.9,2,Paint,2.1,Very Tight,made,1,2
21400064,201143,al horford,1,12.9,0,0.9,19.6,2,Mid-Range,5.4,Open,missed,0,0
21400064,201143,al horford,2,24.0,0,0.4,2.8,2,Paint,2.1,Very Tight,made,1,2
21400064,201143,al horford,2,14.4,0,1.0,17.2,2,Mid-Range,5.1,Open,missed,0,0
21400064,201143,al horford,2,7.0,0,0.6,6.5,2,Paint,1.8,Very Tight,missed,0,0
21400064,201143,al horford,2,9.7,0,0.9,18.8,2,Mid-Range,5.4,Open,made,1,2
21400064,201143,al horford,3,15.3,0,0.9,20.1,2,Mid-Range,8.2,Very Open,missed,0,0
21400064,201143,al horford,3,10.2,1,2.0,9.7,2,Mid-Range,4.3,Open,missed,0,0
21400064,201143,al horford,4,7.9,0,0.8,5.6,2,Paint,1.2,Very Tight,missed,0,0
21400064,201143,al horford,4,24.0,0,0.2,1.4,2,Paint,3.2,Tight,made,1,2
21400064,201143,al horford,4,12.6,0,1.0,14.3,2,Mid-Range,4.5,Open,made,1,2
21400064,201143,al horford,4,12.4,0,0.9,13.5,2,Mid-Range,5.7,Open,missed,0,0
21400032,201143,al horford,2,12.3,0,0.7,18.8,2,Mid-Range,4.9,Open,made,1,2
21400032,201143,al horford,2,12.3,0,0.3,1.6,2,Paint,1.8,Very Tight,made,1,2
21400032,201143,al horford,2,12.3,2,3.0,13.0,2,Mid-Range,4.7,Open,missed,0,0
21400032,201143,al horford,3,12.3,0,0.8,18.8,2,Mid-Range,7.0,Very Open,made,1,2
21400032,201143,al horford,3,12.3,1,0.6,2.4,2,Paint,3.0,Tight,made,1,2
21400032,201143,al horford,3,12.3,0,1.0,5.3,2,Paint,0.2,Very Tight,made,1,2
21400032,201143,al horford,3,12.3,0,5.7,7.5,2,Paint,1.7,Very Tight,missed,0,0
21400032,201143,al horford,4,12.3,0,1.0,20.2,2,Mid-Range,5.4,Open,made,1,2
21400032,201143,al horford,4,12.3,0,0.8,19.2,2,Mid-Range,7.6,Very Open,missed,0,0
21400032,201143,al horford,4,12.3,0,0.1,5.0,2,Paint,3.3,Tight,made,1,2
21400032,201143,al horford,4,12.3,0,0.9,23.0,3,Three Point,10.3,Very Open,missed,0,0
21400032,201143,al horford,4,12.3,0,0.6,3.8,2,Paint,2.9,Tight,missed,0,0
21400032,201143,al horford,4,12.3,0,0.2,3.1,2,Paint,2.1,Very Tight,made,1,2
21400008,201143,al horford,1,13.4,0,1.1,17.5,2,Mid-Range,5.0,Open,missed,0,0
21400008,201143,al horford,1,16.0,0,1.0,10.7,2,Mid-Range,4.1,Open,missed,0,0
21400008,201143,al horford,1,13.7,0,1.0,17.0,2,Mid-Range,6.8,Very Open,made,1,2
21400008,201143,al horford,1,13.0,0,1.3,16.8,2,Mid-Range,7.6,Very Open,missed,0,0
21400008,201143,al horford,1,12.3,0,0.5,4.5,2,Paint,2.7,Tight,made,1,2
21400008,201143,al horford,2,23.4,0,1.2,7.5,2,Paint,2.3,Tight,missed,0,0
21400008,201143,al horford,2,6.2,1,4.4,5.5,2,Paint,2.1,Very Tight,missed,0,0
21400008,201143,al horford,3,11.0,0,0.8,15.1,2,Mid-Range,12.0,Very Open,missed,0,0
21400008,201143,al horford,3,24.0,0,0.0,4.1,2,Paint,2.2,Very Tight,made,1,2
21400008,201143,al horford,3,2.7,0,0.8,4.7,2,Paint,3.6,Tight,missed,0,0
21400008,201143,al horford,3,13.1,1,5.6,7.1,2,Paint,1.7,Very Tight,missed,0,0
21400008,201143,al horford,4,14.8,0,3.0,17.0,2,Mid-Range,6.5,Very Open,made,1,2
21400008,201143,al horford,4,4.0,6,6.1,8.3,2,Mid-Range,3.4,Tight,missed,0,0
21400008,201143,al horford,4,17.0,0,1.1,20.2,2,Mid-Range,7.6,Very Open,made,1,2
21400008,201143,al horford,4,10.9,0,0.9,20.2,2,Mid-Range,11.9,Very Open,made,1,2
21400697,200757,thabo sefolosha,1,7.5,0,0.9,23.4,3,Three Point,8.8,Very Open,missed,0,0
21400697,200757,thabo sefolosha,1,17.8,0,0.8,3.0,2,Paint,0.6,Very Tight,missed,0,0
21400683,200757,thabo sefolosha,2,6.4,0,0.9,22.7,3,Three Point,9.0,Very Open,missed,0,0
21400683,200757,thabo sefolosha,2,10.2,0,0.5,1.5,2,Paint,4.0,Tight,made,1,2
21400683,200757,thabo sefolosha,3,10.5,0,1.0,22.9,3,Three Point,7.1,Very Open,missed,0,0
21400683,200757,thabo sefolosha,3,15.5,0,1.0,22.7,3,Three Point,6.3,Very Open,missed,0,0
21400661,200757,thabo sefolosha,1,13.9,0,1.4,24.2,3,Three Point,4.4,Open,made,1,3
21400661,200757,thabo sefolosha,2,11.9,1,0.8,25.4,3,Three Point,8.0,Very Open,made,1,3
21400661,200757,thabo sefolosha,3,7.8,0,0.7,22.5,2,Mid-Range,6.2,Very Open,missed,0,0
21400661,200757,thabo sefolosha,3,24.0,0,0.0,2.8,2,Paint,4.1,Open,missed,0,0
21400661,200757,thabo sefolosha,4,20.6,1,1.2,0.7,2,Paint,2.5,Tight,made,1,2
21400642,200757,thabo sefolosha,1,0.6,0,1.2,1.5,2,Paint,3.4,Tight,made,1,2
21400642,200757,thabo sefolosha,3,10.0,2,2.2,0.7,2,Paint,2.0,Very Tight,made,1,2
21400628,200757,thabo sefolosha,1,15.7,0,0.9,22.8,3,Three Point,4.8,Open,missed,0,0
21400628,200757,thabo sefolosha,1,4.9,0,1.1,23.1,3,Three Point,23.4,Very Open,made,1,3
21400628,200757,thabo sefolosha,1,10.0,3,4.8,2.2,2,Paint,2.2,Very Tight,made,1,2
21400628,200757,thabo sefolosha,2,20.5,0,0.6,1.7,2,Paint,1.9,Very Tight,made,1,2
21400628,200757,thabo sefolosha,4,6.3,0,1.0,25.1,3,Three Point,7.0,Very Open,missed,0,0
21400628,200757,thabo sefolosha,4,14.4,0,1.1,22.3,2,Mid-Range,7.5,Very Open,missed,0,0
21400628,200757,thabo sefolosha,4,10.2,0,0.9,21.2,2,Mid-Range,5.1,Open,missed,0,0
21400613,200757,thabo sefolosha,1,16.5,0,0.8,10.6,2,Mid-Range,5.1,Open,missed,0,0
21400613,200757,thabo sefolosha,3,14.1,0,0.7,2.9,2,Paint,2.3,Tight,made,1,2
21400602,200757,thabo sefolosha,1,9.7,0,1.8,8.2,2,Mid-Range,1.7,Very Tight,missed,0,0
21400602,200757,thabo sefolosha,4,11.6,0,1.1,1.5,2,Paint,0.5,Very Tight,made,1,2
21400602,200757,thabo sefolosha,4,3.8,2,4.2,9.8,2,Mid-Range,1.5,Very Tight,missed,0,0
21400602,200757,thabo sefolosha,4,9.7,0,1.0,11.7,2,Mid-Range,3.1,Tight,made,1,2
21400602,200757,thabo sefolosha,4,24.0,0,2.4,1.3,2,Paint,0.0,Very Tight,missed,0,0
21400602,200757,thabo sefolosha,4,24.0,0,0.0,1.6,2,Paint,0.0,Very Tight,missed,0,0
21400592,200757,thabo sefolosha,1,11.3,0,0.9,24.6,3,Three Point,10.5,Very Open,missed,0,0
21400592,200757,thabo sefolosha,2,17.4,0,1.0,24.5,3,Three Point,5.3,Open,made,1,3
21400592,200757,thabo sefolosha,3,6.2,4,4.7,1.8,2,Paint,0.9,Very Tight,made,1,2
21400580,200757,thabo sefolosha,1,21.8,2,2.8,2.7,2,Paint,3.0,Tight,made,1,2
21400580,200757,thabo sefolosha,1,0.1,0,0.8,19.1,2,Mid-Range,3.6,Tight,missed,0,0
21400580,200757,thabo sefolosha,3,11.4,0,1.1,24.6,3,Three Point,3.9,Tight,missed,0,0
21400580,200757,thabo sefolosha,3,11.3,0,0.9,22.7,3,Three Point,6.1,Very Open,missed,0,0
21400568,200757,thabo sefolosha,1,12.7,2,1.8,9.9,2,Mid-Range,2.0,Very Tight,missed,0,0
21400568,200757,thabo sefolosha,1,11.5,0,0.9,3.3,2,Paint,2.4,Tight,missed,0,0
21400568,200757,thabo sefolosha,1,5.0,1,0.8,6.5,2,Paint,4.2,Open,made,1,2
21400568,200757,thabo sefolosha,3,8.3,0,1.0,24.5,3,Three Point,15.8,Very Open,missed,0,0
21400568,200757,thabo sefolosha,4,19.0,0,1.2,2.1,2,Paint,4.4,Open,made,1,2
21400558,200757,thabo sefolosha,1,4.2,1,3.6,7.4,2,Paint,2.0,Very Tight,missed,0,0
21400558,200757,thabo sefolosha,3,24.0,0,0.7,3.4,2,Paint,1.9,Very Tight,missed,0,0
21400558,200757,thabo sefolosha,3,24.0,0,0.0,1.6,2,Paint,1.8,Very Tight,made,1,2
21400558,200757,thabo sefolosha,4,24.0,0,0.2,3.3,2,Paint,1.5,Very Tight,made,1,2
21400558,200757,thabo sefolosha,4,17.6,0,1.0,24.1,3,Three Point,14.3,Very Open,made,1,3
21400540,200757,thabo sefolosha,1,11.8,1,1.5,1.3,2,Paint,1.3,Very Tight,made,1,2
21400540,200757,thabo sefolosha,1,20.4,0,1.0,24.9,3,Three Point,7.4,Very Open,made,1,3
21400540,200757,thabo sefolosha,2,16.7,0,1.0,25.1,3,Three Point,5.1,Open,made,1,3
21400540,200757,thabo sefolosha,3,12.7,2,2.5,11.7,2,Mid-Range,0.8,Very Tight,made,1,2
21400540,200757,thabo sefolosha,3,12.3,6,5.0,10.4,2,Mid-Range,5.2,Open,made,1,2
21400526,200757,thabo sefolosha,1,12.0,1,2.1,14.9,2,Mid-Range,2.2,Very Tight,made,1,2
21400526,200757,thabo sefolosha,1,21.7,3,4.1,3.8,2,Paint,1.1,Very Tight,missed,0,0
21400526,200757,thabo sefolosha,3,19.4,2,4.1,3.7,2,Paint,2.2,Very Tight,missed,0,0
21400519,200757,thabo sefolosha,4,8.4,0,0.6,2.0,2,Paint,2.2,Very Tight,missed,0,0
21400501,200757,thabo sefolosha,2,24.0,0,0.3,2.1,2,Paint,2.8,Tight,missed,0,0
21400501,200757,thabo sefolosha,2,20.0,1,2.6,2.9,2,Paint,0.7,Very Tight,made,1,2
21400501,200757,thabo sefolosha,2,13.0,0,1.0,22.7,3,Three Point,6.9,Very Open,made,1,3
21400501,200757,thabo sefolosha,2,5.3,1,2.8,2.1,2,Paint,3.9,Tight,made,1,2
21400492,200757,thabo sefolosha,1,11.6,0,1.0,23.3,3,Three Point,5.7,Open,missed,0,0
21400492,200757,thabo sefolosha,3,12.4,0,1.0,5.6,2,Paint,1.6,Very Tight,made,1,2
21400492,200757,thabo sefolosha,3,4.7,0,0.7,6.9,2,Paint,4.8,Open,made,1,2
21400492,200757,thabo sefolosha,4,17.4,0,0.9,22.6,3,Three Point,11.8,Very Open,missed,0,0
21400492,200757,thabo sefolosha,4,4.9,0,1.5,3.3,2,Paint,2.2,Very Tight,missed,0,0
21400466,200757,thabo sefolosha,1,17.1,0,1.0,22.8,3,Three Point,7.0,Very Open,missed,0,0
21400466,200757,thabo sefolosha,1,5.4,0,0.8,22.9,3,Three Point,4.4,Open,made,1,3
21400466,200757,thabo sefolosha,2,13.8,1,2.4,14.2,2,Mid-Range,6.0,Open,missed,0,0
21400466,200757,thabo sefolosha,2,17.6,0,1.0,24.7,3,Three Point,13.1,Very Open,missed,0,0
21400466,200757,thabo sefolosha,2,21.3,4,4.6,1.0,2,Paint,2.4,Tight,made,1,2
21400466,200757,thabo sefolosha,4,24.0,0,0.6,1.8,2,Paint,1.7,Very Tight,missed,0,0
21400449,200757,thabo sefolosha,1,6.5,0,0.9,24.4,3,Three Point,7.5,Very Open,missed,0,0
21400449,200757,thabo sefolosha,1,5.0,0,1.2,22.4,3,Three Point,5.5,Open,made,1,3
21400449,200757,thabo sefolosha,2,24.0,0,0.1,3.0,2,Paint,3.8,Tight,missed,0,0
21400449,200757,thabo sefolosha,2,11.0,0,1.0,21.9,3,Three Point,5.6,Open,made,1,3
21400449,200757,thabo sefolosha,3,11.3,0,1.0,21.7,3,Three Point,17.3,Very Open,missed,0,0
21400449,200757,thabo sefolosha,4,6.5,0,1.1,2.3,2,Paint,3.1,Tight,made,1,2
21400434,200757,thabo sefolosha,1,12.1,0,0.5,3.8,2,Paint,4.6,Open,made,1,2
21400434,200757,thabo sefolosha,2,12.0,2,2.1,2.9,2,Paint,2.5,Tight,made,1,2
21400434,200757,thabo sefolosha,3,21.9,1,0.9,5.7,2,Paint,2.1,Very Tight,missed,0,0
21400434,200757,thabo sefolosha,4,11.0,0,0.2,6.8,2,Paint,1.7,Very Tight,missed,0,0
21400434,200757,thabo sefolosha,4,4.0,2,2.5,4.4,2,Paint,1.2,Very Tight,made,1,2
21400434,200757,thabo sefolosha,4,4.3,2,3.5,0.3,2,Paint,2.3,Tight,made,1,2
21400420,200757,thabo sefolosha,1,11.1,0,0.7,9.5,2,Mid-Range,2.7,Tight,made,1,2
21400420,200757,thabo sefolosha,1,12.9,0,0.6,1.1,2,Paint,2.6,Tight,made,1,2
21400420,200757,thabo sefolosha,2,6.4,0,1.0,24.8,3,Three Point,5.7,Open,made,1,3
21400420,200757,thabo sefolosha,3,2.3,0,0.7,24.1,3,Three Point,3.4,Tight,missed,0,0
21400420,200757,thabo sefolosha,4,15.0,10,8.2,2.1,2,Paint,0.9,Very Tight,missed,0,0
21400413,200757,thabo sefolosha,1,11.1,0,0.7,3.8,2,Paint,4.5,Open,made,1,2
21400413,200757,thabo sefolosha,3,24.0,0,0.0,2.5,2,Paint,0.8,Very Tight,made,1,2
21400413,200757,thabo sefolosha,3,8.2,0,0.9,22.5,3,Three Point,6.1,Very Open,made,1,3
21400396,200757,thabo sefolosha,1,20.3,4,4.0,2.5,2,Paint,3.3,Tight,made,1,2
21400396,200757,thabo sefolosha,1,14.4,0,1.1,24.3,3,Three Point,4.6,Open,missed,0,0
21400396,200757,thabo sefolosha,3,8.7,0,2.2,24.2,3,Three Point,4.9,Open,made,1,3
21400396,200757,thabo sefolosha,4,3.8,2,1.7,11.8,2,Mid-Range,3.0,Tight,made,1,2
21400370,200757,thabo sefolosha,1,13.6,0,1.2,25.2,3,Three Point,6.5,Very Open,made,1,3
21400370,200757,thabo sefolosha,3,10.3,2,2.6,6.5,2,Paint,2.5,Tight,missed,0,0
21400370,200757,thabo sefolosha,4,9.4,0,1.1,0.6,2,Paint,2.6,Tight,missed,0,0
21400358,200757,thabo sefolosha,3,13.3,0,0.8,18.3,2,Mid-Range,8.6,Very Open,missed,0,0
21400330,200757,thabo sefolosha,1,8.2,0,1.0,21.2,3,Three Point,4.9,Open,missed,0,0
21400330,200757,thabo sefolosha,1,14.9,0,1.6,24.7,3,Three Point,8.9,Very Open,missed,0,0
21400330,200757,thabo sefolosha,2,9.2,0,1.2,4.1,2,Paint,1.9,Very Tight,missed,0,0
21400330,200757,thabo sefolosha,2,24.0,0,1.2,2.5,2,Paint,1.6,Very Tight,made,1,2
21400319,200757,thabo sefolosha,2,10.8,0,1.1,24.5,3,Three Point,6.1,Very Open,missed,0,0
21400319,200757,thabo sefolosha,2,9.1,7,4.9,21.5,2,Mid-Range,3.8,Tight,missed,0,0
21400319,200757,thabo sefolosha,2,5.5,0,1.0,25.5,3,Three Point,5.7,Open,missed,0,0
21400319,200757,thabo sefolosha,4,24.0,0,2.0,0.7,2,Paint,0.8,Very Tight,missed,0,0
21400301,200757,thabo sefolosha,2,21.1,0,0.2,2.7,2,Paint,2.6,Tight,made,1,2
21400301,200757,thabo sefolosha,2,9.9,0,0.0,3.5,2,Paint,0.3,Very Tight,made,1,2
21400301,200757,thabo sefolosha,2,8.0,0,0.4,4.1,2,Paint,2.3,Tight,made,1,2
21400301,200757,thabo sefolosha,2,19.4,7,6.8,4.4,2,Paint,0.7,Very Tight,missed,0,0
21400301,200757,thabo sefolosha,2,4.1,0,0.6,3.8,2,Paint,0.4,Very Tight,missed,0,0
21400301,200757,thabo sefolosha,2,17.9,0,0.7,1.1,2,Paint,2.1,Very Tight,missed,0,0
21400301,200757,thabo sefolosha,4,4.2,0,0.7,3.4,2,Paint,3.7,Tight,made,1,2
21400295,200757,thabo sefolosha,1,5.4,1,1.0,22.6,3,Three Point,2.7,Tight,missed,0,0
21400295,200757,thabo sefolosha,4,10.1,0,0.8,21.4,3,Three Point,5.2,Open,missed,0,0
21400295,200757,thabo sefolosha,4,24.0,0,0.0,3.5,2,Paint,2.1,Very Tight,missed,0,0
21400295,200757,thabo sefolosha,4,2.8,2,2.7,3.7,2,Paint,1.4,Very Tight,made,1,2
21400280,200757,thabo sefolosha,1,14.5,0,0.9,22.6,3,Three Point,6.8,Very Open,made,1,3
21400280,200757,thabo sefolosha,2,4.0,0,1.0,24.8,3,Three Point,5.8,Open,missed,0,0
21400280,200757,thabo sefolosha,3,8.3,0,0.9,22.7,3,Three Point,4.5,Open,missed,0,0
21400280,200757,thabo sefolosha,3,8.3,2,2.1,4.8,2,Paint,2.9,Tight,missed,0,0
21400280,200757,thabo sefolosha,4,8.0,0,0.9,22.7,3,Three Point,4.8,Open,missed,0,0
21400280,200757,thabo sefolosha,4,6.3,1,1.8,3.4,2,Paint,3.5,Tight,missed,0,0
21400267,200757,thabo sefolosha,2,18.2,0,0.8,3.9,2,Paint,0.6,Very Tight,missed,0,0
21400267,200757,thabo sefolosha,2,18.7,0,1.0,22.8,3,Three Point,7.2,Very Open,made,1,3
21400267,200757,thabo sefolosha,2,20.5,0,0.0,4.7,2,Paint,4.1,Open,made,1,2
21400267,200757,thabo sefolosha,3,20.1,0,0.7,2.5,2,Paint,3.1,Tight,made,1,2
21400254,200757,thabo sefolosha,2,14.8,0,1.1,24.0,2,Mid-Range,11.5,Very Open,missed,0,0
21400254,200757,thabo sefolosha,2,17.9,3,2.3,3.9,2,Paint,1.3,Very Tight,missed,0,0
21400254,200757,thabo sefolosha,2,5.8,0,1.3,11.3,2,Mid-Range,3.6,Tight,missed,0,0
21400237,200757,thabo sefolosha,4,3.3,0,1.1,2.7,2,Paint,2.7,Tight,missed,0,0
21400237,200757,thabo sefolosha,4,16.0,0,1.4,22.6,3,Three Point,10.2,Very Open,missed,0,0
21400205,200757,thabo sefolosha,1,15.1,1,1.6,11.9,2,Mid-Range,3.0,Tight,missed,0,0
21400205,200757,thabo sefolosha,3,18.9,0,0.9,3.3,2,Paint,1.1,Very Tight,made,1,2
21400205,200757,thabo sefolosha,4,4.5,0,0.8,6.1,2,Paint,5.2,Open,missed,0,0
21400205,200757,thabo sefolosha,4,18.7,0,1.1,22.0,3,Three Point,7.2,Very Open,missed,0,0
21400174,200757,thabo sefolosha,1,17.8,0,0.7,6.6,2,Paint,5.0,Open,missed,0,0
21400174,200757,thabo sefolosha,2,8.8,3,4.3,10.0,2,Mid-Range,7.2,Very Open,made,1,2
21400174,200757,thabo sefolosha,4,11.0,0,0.8,22.8,3,Three Point,6.8,Very Open,missed,0,0
21400174,200757,thabo sefolosha,4,7.2,0,1.6,24.2,3,Three Point,21.2,Very Open,missed,0,0
21400155,200757,thabo sefolosha,1,24.0,0,0.3,1.1,2,Paint,1.1,Very Tight,missed,0,0
21400155,200757,thabo sefolosha,1,5.0,0,1.0,24.9,3,Three Point,13.5,Very Open,missed,0,0
21400155,200757,thabo sefolosha,2,11.3,0,2.1,13.8,2,Mid-Range,5.9,Open,missed,0,0
21400155,200757,thabo sefolosha,2,7.3,0,0.8,23.5,3,Three Point,5.0,Open,missed,0,0
21400155,200757,thabo sefolosha,3,9.7,2,2.5,6.7,2,Paint,3.0,Tight,made,1,2
21400155,200757,thabo sefolosha,3,22.3,2,2.4,5.7,2,Paint,4.4,Open,made,1,2
21400155,200757,thabo sefolosha,3,23.8,1,2.9,18.8,2,Mid-Range,0.9,Very Tight,missed,0,0
21400155,200757,thabo sefolosha,3,20.0,0,1.2,24.5,3,Three Point,9.7,Very Open,missed,0,0
21400155,200757,thabo sefolosha,3,9.1,0,0.9,22.7,3,Three Point,4.4,Open,made,1,3
21400155,200757,thabo sefolosha,3,24.0,0,0.0,4.3,2,Paint,1.4,Very Tight,missed,0,0
21400155,200757,thabo sefolosha,4,21.0,0,0.0,5.5,2,Paint,2.5,Tight,made,1,2
21400133,200757,thabo sefolosha,1,9.0,0,1.9,6.8,2,Paint,4.4,Open,missed,0,0
21400133,200757,thabo sefolosha,1,21.5,1,2.4,3.4,2,Paint,1.1,Very Tight,made,1,2
21400133,200757,thabo sefolosha,2,7.4,1,2.1,22.9,3,Three Point,7.3,Very Open,missed,0,0
21400133,200757,thabo sefolosha,2,20.3,0,0.9,22.2,2,Mid-Range,7.3,Very Open,missed,0,0
21400133,200757,thabo sefolosha,2,9.2,0,0.9,22.5,3,Three Point,11.7,Very Open,missed,0,0
21400133,200757,thabo sefolosha,2,24.0,0,0.4,1.6,2,Paint,0.5,Very Tight,made,1,2
21400133,200757,thabo sefolosha,2,19.8,0,0.9,0.7,2,Paint,1.8,Very Tight,made,1,2
21400133,200757,thabo sefolosha,3,21.4,1,3.3,5.1,2,Paint,0.7,Very Tight,missed,0,0
21400133,200757,thabo sefolosha,3,9.1,0,1.4,5.0,2,Paint,1.4,Very Tight,made,1,2
21400133,200757,thabo sefolosha,3,19.0,0,0.9,24.3,3,Three Point,7.1,Very Open,missed,0,0
21400124,200757,thabo sefolosha,1,9.3,0,1.0,23.7,3,Three Point,6.5,Very Open,missed,0,0
21400124,200757,thabo sefolosha,1,21.0,0,0.7,5.1,2,Paint,3.8,Tight,made,1,2
21400124,200757,thabo sefolosha,1,12.9,0,0.8,23.3,3,Three Point,4.8,Open,made,1,3
21400124,200757,thabo sefolosha,3,12.9,1,2.9,3.3,2,Paint,3.4,Tight,made,1,2
21400124,200757,thabo sefolosha,3,9.4,3,3.4,3.6,2,Paint,1.1,Very Tight,missed,0,0
21400124,200757,thabo sefolosha,4,17.1,1,1.7,5.9,2,Paint,2.8,Tight,missed,0,0
21400124,200757,thabo sefolosha,4,16.8,0,1.7,4.7,2,Paint,2.4,Tight,made,1,2
21400110,200757,thabo sefolosha,1,5.0,0,0.6,3.1,2,Paint,2.8,Tight,made,1,2
21400110,200757,thabo sefolosha,1,10.9,7,5.8,4.1,2,Paint,1.3,Very Tight,made,1,2
21400110,200757,thabo sefolosha,2,9.7,2,2.0,9.5,2,Mid-Range,3.4,Tight,missed,0,0
21400110,200757,thabo sefolosha,2,18.0,0,0.9,2.0,2,Paint,1.4,Very Tight,made,1,2
21400110,200757,thabo sefolosha,3,15.7,0,0.8,5.3,2,Paint,4.7,Open,made,1,2
21400110,200757,thabo sefolosha,3,12.8,0,1.2,24.3,3,Three Point,8.2,Very Open,missed,0,0
21400110,200757,thabo sefolosha,4,6.7,0,0.0,1.6,2,Paint,3.2,Tight,missed,0,0
21400110,200757,thabo sefolosha,4,19.2,0,0.9,2.5,2,Paint,14.9,Very Open,made,1,2
21400100,200757,thabo sefolosha,1,11.5,0,0.8,4.6,2,Paint,2.3,Tight,missed,0,0
21400100,200757,thabo sefolosha,2,9.6,0,1.1,22.0,2,Mid-Range,6.4,Very Open,missed,0,0
21400100,200757,thabo sefolosha,2,7.8,6,4.2,8.2,2,Mid-Range,4.0,Tight,made,1,2
21400100,200757,thabo sefolosha,2,6.7,1,1.7,4.3,2,Paint,1.8,Very Tight,made,1,2
21400100,200757,thabo sefolosha,4,15.6,0,0.9,22.6,3,Three Point,7.7,Very Open,missed,0,0
21400084,200757,thabo sefolosha,1,12.3,1,1.2,3.1,2,Paint,1.5,Very Tight,missed,0,0
21400084,200757,thabo sefolosha,2,12.3,0,1.0,24.9,3,Three Point,3.9,Tight,missed,0,0
21400084,200757,thabo sefolosha,2,12.3,2,2.8,17.2,2,Mid-Range,7.2,Very Open,missed,0,0
21400084,200757,thabo sefolosha,3,12.3,2,2.4,3.5,2,Paint,2.0,Very Tight,made,1,2
21400084,200757,thabo sefolosha,3,12.3,0,0.9,7.4,2,Paint,5.4,Open,missed,0,0
21400084,200757,thabo sefolosha,3,12.3,0,0.0,1.0,2,Paint,2.2,Very Tight,missed,0,0
21400084,200757,thabo sefolosha,3,12.3,1,1.5,3.6,2,Paint,4.4,Open,made,1,2
21400084,200757,thabo sefolosha,3,12.3,0,1.0,3.3,2,Paint,5.1,Open,made,1,2
21400084,200757,thabo sefolosha,4,12.3,0,1.0,23.1,3,Three Point,4.9,Open,missed,0,0
21400071,200757,thabo sefolosha,1,10.7,2,2.4,21.4,2,Mid-Range,5.8,Open,missed,0,0
21400071,200757,thabo sefolosha,2,16.0,0,1.0,22.7,3,Three Point,16.4,Very Open,missed,0,0
21400071,200757,thabo sefolosha,2,12.9,2,2.9,8.6,2,Mid-Range,1.5,Very Tight,missed,0,0
21400071,200757,thabo sefolosha,3,16.4,0,0.6,2.1,2,Paint,2.1,Very Tight,made,1,2
21400071,200757,thabo sefolosha,3,20.7,1,1.6,2.0,2,Paint,0.2,Very Tight,missed,0,0
21400064,200757,thabo sefolosha,4,18.4,0,1.0,24.7,3,Three Point,5.5,Open,missed,0,0
21400032,200757,thabo sefolosha,1,12.3,0,1.4,5.5,2,Paint,2.2,Very Tight,missed,0,0
21400032,200757,thabo sefolosha,1,12.3,0,0.9,22.5,3,Three Point,14.7,Very Open,missed,0,0
21400032,200757,thabo sefolosha,1,12.3,3,4.2,3.2,2,Paint,1.5,Very Tight,missed,0,0
21400032,200757,thabo sefolosha,2,12.3,0,0.8,3.7,2,Paint,1.9,Very Tight,missed,0,0
21400032,200757,thabo sefolosha,4,12.3,0,0.6,1.6,2,Paint,1.2,Very Tight,made,1,2
21400008,200757,thabo sefolosha,1,2.6,0,1.1,5.6,2,Paint,1.2,Very Tight,missed,0,0
21400008,200757,thabo sefolosha,2,8.0,0,1.5,25.5,3,Three Point,4.4,Open,missed,0,0
21400008,200757,thabo sefolosha,4,10.0,3,3.6,6.7,2,Paint,2.8,Tight,missed,0,0
21400892,203471,dennis schroder,1,14.3,10,10.2,6.4,2,Paint,3.4,Tight,missed,0,0
21400892,203471,dennis schroder,1,7.7,3,4.2,7.1,2,Paint,4.5,Open,made,1,2
21400892,203471,dennis schroder,1,12.5,3,3.0,4.9,2,Paint,1.9,Very Tight,missed,0,0
21400892,203471,dennis schroder,2,17.1,7,7.4,24.1,3,Three Point,10.7,Very Open,made,1,3
21400892,203471,dennis schroder,2,13.4,12,11.2,15.1,2,Mid-Range,4.9,Open,missed,0,0
21400892,203471,dennis schroder,2,17.7,0,0.8,4.7,2,Paint,0.9,Very Tight,missed,0,0
21400892,203471,dennis schroder,2,6.2,2,4.8,3.9,2,Paint,4.2,Open,made,1,2
21400892,203471,dennis schroder,3,10.9,0,0.8,24.1,3,Three Point,6.3,Very Open,made,1,3
21400892,203471,dennis schroder,3,13.0,2,3.8,20.5,2,Mid-Range,4.8,Open,made,1,2
21400892,203471,dennis schroder,3,17.1,7,7.0,24.2,3,Three Point,7.2,Very Open,missed,0,0
21400892,203471,dennis schroder,3,12.3,0,0.7,22.1,3,Three Point,3.4,Tight,missed,0,0
